ticker,name,sector,market,current_price,annual_return,volatility,annual_dividend_per_share,pe,roe,analyst_rating
5252.T,日本ナレッジ,情報・通信業,グロース（内国株式）,830.0,0.9073465491696056,0.47727516130384695,10.0,36.155285,0.036229998,-
5254.T,Ａｒｅｎｔ,情報・通信業,グロース（内国株式）,4050.0,-0.19,0.46637710020079853,0.0,22.522058,0.2417,-
5256.T,Ｆｕｓｉｃ,情報・通信業,グロース（内国株式）,2340.0,-0.025,0.5886056335268897,0.0,16.798187,0.15479,-
5257.T,ノバシステム,情報・通信業,スタンダード（内国株式）,2752.0,0.1906669860878552,0.23270787968737783,105.0,15.361428,0.09783,-
5261.T,リソルホールディングス,サービス業,プライム（内国株式）,7580.0,0.4605864346966053,0.2597979631855365,110.0,18.587452,0.13286,-
5271.T,トーヨーアサノ,ガラス・土石製品,スタンダード（内国株式）,2215.0,-0.0035965518438094016,0.20928852117071897,85.0,12.484661,0.02696,-
5279.T,日本興業,ガラス・土石製品,スタンダード（内国株式）,1186.0,-0.06340085029065703,0.3626837799888859,55.0,6.6921186,0.06813,-
5280.T,ヨシコン,不動産業,スタンダード（内国株式）,2180.0,0.022303585678352552,0.2807849091698377,85.0,4.451151,0.091520004,-
5282.T,ジオスター,ガラス・土石製品,スタンダード（内国株式）,406.0,0.35327496454010365,0.38962250147424543,13.0,15.621641,0.04361,-
5283.T,高見澤,卸売業,スタンダード（内国株式）,3080.0,-0.0065699864234612295,0.22600606014189603,70.0,8.773323,0.041149996,-
5284.T,ヤマウホールディングス,ガラス・土石製品,スタンダード（内国株式）,2233.0,0.08186295313756022,0.22850381370039696,110.0,5.703353,0.18902001,-
5285.T,ヤマックス,ガラス・土石製品,スタンダード（内国株式）,1391.0,-0.32138227274697956,0.35436331144468497,66.0,7.3302712,0.22742,-
5290.T,ベルテクスコーポレーション,ガラス・土石製品,スタンダード（内国株式）,1315.0,-0.12271220672188154,0.3966449439719514,35.0,22.342113,0.27848,-
5302.T,日本カーボン,ガラス・土石製品,プライム（内国株式）,5040.0,0.25801055581657667,0.1852635124366381,200.0,11.128411,0.08659001,-
5331.T,ノリタケ,ガラス・土石製品,プライム（内国株式）,3560.0,0.652426127165927,0.375233528293464,90.0,15.037074,0.07974,-
5333.T,ＮＧＫ,ガラス・土石製品,プライム（内国株式）,5642.0,1.7068991771176583,0.4142223350840894,80.0,24.733866,0.0734,買い
5341.T,ＡＳＡＨＩ　ＥＩＴＯホールディングス,ガラス・土石製品,スタンダード（内国株式）,142.0,-0.5748502994011976,0.7413039458911749,0.0,0.0,-0.30009001,-
5344.T,ＭＡＲＵＷＡ,ガラス・土石製品,プライム（内国株式）,55600.0,0.205290930468577,0.6421918436574471,102.0,44.89315,0.0,-
5351.T,品川リフラ,ガラス・土石製品,プライム（内国株式）,2116.0,0.17455254681603274,0.24257426169220653,90.0,10.427291,0.28977,-
5355.T,日本坩堝,ガラス・土石製品,スタンダード（内国株式）,680.0,0.15887541718961642,0.10818710161044504,18.0,11.662575,0.07695,-
5384.T,フジミインコーポレーテッド,ガラス・土石製品,プライム（内国株式）,3915.0,0.9295117165221083,0.4971185701541703,75.0,22.631018,0.12644,-
5388.T,クニミネ工業,ガラス・土石製品,スタンダード（内国株式）,1250.0,0.1733487579805476,0.18343143722493047,40.0,14.03147,0.0555,-
5406.T,神戸製鋼所,鉄鋼,プライム（内国株式）,2040.0,0.24844576283797654,0.25051828211817107,80.0,6.121399,0.07171,中立
5408.T,中山製鋼所,鉄鋼,プライム（内国株式）,668.0,0.04852888526493995,0.2667305521043034,14.0,8.150349,0.02656,-
5410.T,合同製鐵,鉄鋼,プライム（内国株式）,2899.0,-0.23650711655654363,0.2569921940817581,180.0,4.793423,0.07298,-
5411.T,ＪＦＥホールディングス,鉄鋼,プライム（内国株式）,1865.5,0.11835363146435093,0.24535050479517742,80.0,16.327333,0.021860002,中立
5445.T,東京鐵鋼,鉄鋼,プライム（内国株式）,1955.0,0.08148771007840154,0.22771239154390788,99.999996,4.9530854,0.15648,-
5449.T,大阪製鐵,鉄鋼,スタンダード（内国株式）,2755.0,0.0592079969242599,0.4904187397796993,0.0,1996.212,-0.00083,-
5451.T,ヨドコウ,鉄鋼,プライム（内国株式）,1450.0,0.18280515330393116,0.26018953528129746,91.0,14.8140335,0.05805,-
547A.T,ムニノバホールディングス,その他金融業,プライム（内国株式）,465.0,0.03903968040626766,0.3107605236391421,12.0,7.70416,0.11686,買い
5484.T,東北特殊鋼,鉄鋼,スタンダード（内国株式）,4455.0,1.3243033177311354,0.4565665584645788,15.0,17.12329,0.04086,-
5527.T,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,不動産業,グロース（内国株式）,674.0,0.2844713514962136,0.3685578840580891,25.0,8.409611,0.1364,-
5533.T,エリッツホールディングス,不動産業,スタンダード（内国株式）,2032.0,0.15028145926238062,0.2006329940041461,68.0,9.552927,0.14089,-
5536.T,京橋アートレジデンス,不動産業,PRO Market,352.0,0.13731825525040386,0.13983806644094304,42.5,6.640257,0.0,-
5541.T,大平洋金属,鉄鋼,プライム（内国株式）,2555.0,0.4376796622195724,0.5210787650747156,135.0,-65.63415,0.012309999,-
5563.T,新日本電工,鉄鋼,プライム（内国株式）,436.0,0.5160603616405376,0.39476329277413263,12.5,41.40187,0.0196,-
5571.T,エキサイトホールディングス,情報・通信業,スタンダード（内国株式）,986.0,-0.20873378393046138,0.33220086127418413,31.5,0.0,0.01189,-
5572.T,Ｒｉｄｇｅ－ｉ,情報・通信業,グロース（内国株式）,2516.0,-0.048411497730711045,0.6223914285082829,0.0,59.500294,0.0,-
5576.T,オービーシステム,情報・通信業,スタンダード（内国株式）,2920.0,0.05343048474033149,0.26199352343153715,105.0,12.475016,0.0,-
5580.T,プロディライト,情報・通信業,グロース（内国株式）,1628.0,-0.14942528735632185,0.33122028717300206,0.0,22.883427,0.0,-
5582.T,グリッド,情報・通信業,グロース（内国株式）,1973.0,-0.23378640776699028,0.5291895975055677,0.0,28.500708,0.114300005,-
5586.T,Ｌａｂｏｒｏ．ＡＩ,情報・通信業,グロース（内国株式）,827.0,-0.30210970464135023,0.3903475389114195,0.0,95.46961,0.0,-
5587.T,インバウンドプラットフォーム,情報・通信業,グロース（内国株式）,888.0,-0.09664292980671414,0.5764696423944082,0.0,12.622377,0.15379,-
5594.T,エム・デー・ビー,情報・通信業,PRO Market,500.0,0.0,0.0,0.0,0.0,0.0,-
5597.T,ブルーイノベーション,情報・通信業,グロース（内国株式）,1280.0,-0.5216741405082213,0.8581273835958998,0.0,0.0,-1.5173199,-
5617.T,ウィル・ドゥ,情報・通信業,PRO Market,1437.0,0.0,0.0,0.0,8.5909,0.0,-
5619.T,マーソ,情報・通信業,グロース（内国株式）,859.0,-0.21192660550458717,0.28333516301923783,0.0,0.0,-0.01158,-
5621.T,ヒューマンテクノロジーズ,情報・通信業,グロース（内国株式）,1659.0,-0.28105309409713036,0.4648126518012547,32.0,21.92944,0.16368,-
5622.T,ワンビ,情報・通信業,PRO Market,1200.0,0.0,0.0,0.0,6.277464,0.0,-
5632.T,三菱製鋼,鉄鋼,プライム（内国株式）,2285.0,0.427273788512817,0.33385377809669625,81.0,9.198184,0.05906,-
5644.T,メタルアート,鉄鋼,スタンダード（内国株式）,7210.0,1.0322931363958454,0.3894656466973394,150.0,8.092159,0.09182,-
5659.T,日本精線,鉄鋼,プライム（内国株式）,1367.0,0.2764393400131423,0.3143807502226472,42.0,18.35084,0.05684,-
5697.T,サンユウ,鉄鋼,スタンダード（内国株式）,801.0,0.5487011987001543,0.29500468541651137,30.0,7.409003,0.05921,-
5703.T,日本軽金属ホールディングス,非鉄金属,プライム（内国株式）,2914.0,0.6743132727522676,0.33828391423677945,80.0,14.112083,0.06436,-
5707.T,東邦亜鉛,非鉄金属,プライム（内国株式）,952.0,0.2727272727272727,0.8270600718450759,0.0,-17.758152,0.46137002,-
5713.T,住友金属鉱山,非鉄金属,プライム（内国株式）,8999.0,1.5349797861313275,0.6415747202637674,228.0,110.83986,0.05041,買い
5715.T,古河機械金属,非鉄金属,プライム（内国株式）,3825.0,0.5562404325512432,0.5637378316549455,80.0,11.198301,0.109239995,-
5724.T,アサカ理研,非鉄金属,スタンダード（内国株式）,2414.0,0.9997289941110825,0.8390484653926525,16.0,55.481285,0.08474,-
5741.T,ＵＡＣＪ,非鉄金属,プライム（内国株式）,2327.0,0.72476873966681,0.5561885293466262,55.0,32.720955,0.09786,買い
5742.T,エヌアイシ・オートテック,非鉄金属,スタンダード（内国株式）,724.0,-0.0067844518352651,0.14592922262903635,41.0,21.95888,-0.059359998,-
5753.T,日本伸銅,非鉄金属,スタンダード（内国株式）,2473.0,0.17312110143168516,0.35083620461982723,15.0,7.6658564,-0.06956,-
5757.T,ＣＫサンエツ,非鉄金属,プライム（内国株式）,5340.0,0.34359667331954435,0.3310092785663202,90.0,8.517737,0.0345,-
5802.T,住友電気工業,非鉄金属,プライム（内国株式）,2129.5,1.1935350504359818,0.6857049108368678,38.5,37.70178,0.110249996,買い
5803.T,フジクラ,非鉄金属,プライム（内国株式）,5185.0,1.7340651333560553,0.8402626208971166,37.499993,69.25038,0.31145,買い
5805.T,ＳＷＣＣ,非鉄金属,プライム（内国株式）,12960.0,0.4419596945718873,0.653570684316221,223.0,27.665358,0.19093001,-
5819.T,カナレ電気,非鉄金属,スタンダード（内国株式）,1737.0,0.0542759901797029,0.2543185455726853,71.0,11.149052,0.064840004,-
5820.T,三ッ星,非鉄金属,スタンダード（内国株式）,744.0,0.0225161318734783,0.43140029742769304,17.0,15.613872,0.03452,-
5830.T,いよぎんホールディングス,銀行業,プライム（内国株式）,3813.0,1.0944194313463542,0.3897453639550248,60.0,14.276857,0.08351,買い
5834.T,ＳＢＩリーシングサービス,証券、商品先物取引業,グロース（内国株式）,2778.0,0.09377932120764469,0.38038969092641917,115.0,7.479263,0.25305,-
5842.T,インテグラル,証券、商品先物取引業,グロース（内国株式）,2805.0,-0.2584150477984358,0.39369216984451405,38.5,20.174166,0.101169996,-
5845.T,全保連,その他金融業,スタンダード（内国株式）,1208.0,0.5498010311035771,0.24716162192510271,40.0,14.25926,0.21017,強気買い
5851.T,リョービ,非鉄金属,プライム（内国株式）,2772.0,0.20526332047512424,0.30390384919634117,102.0,7.3690286,0.06385,-
5852.T,アーレスティ,非鉄金属,プライム（内国株式）,673.0,-0.16795366198102427,0.390659278335894,42.0,12.040978,0.044310004,-
5858.T,ＳＴＧ,非鉄金属,グロース（内国株式）,1341.0,-0.09428854949597283,0.5523043040818121,20.0,9.784968,0.10423,-
5866.T,ＷｉｚＢｉｚ,サービス業,PRO Market,300.0,0.0,0.0,0.0,0.0,0.32075,-
5867.T,エスネットワークス,サービス業,グロース（内国株式）,1200.0,0.04255387519960701,0.3523021100547919,50.0,16.666666,0.13262999,-
5868.T,ロココ,サービス業,スタンダード（内国株式）,998.0,0.10671375384520211,0.37006643647182763,55.0,13.004644,0.11107001,-
5870.T,ナルネットコミュニケーションズ,サービス業,グロース（内国株式）,816.0,0.17499629335076783,0.43662975292041606,29.0,13.820806,0.0,-
5885.T,ジーデップ・アドバンス,卸売業,スタンダード（内国株式）,2929.0,-0.12099584653644925,0.5723242893362179,44.0,25.558636,0.21959,-
5889.T,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,小売業,プライム（内国株式）,2469.0,0.16716368817310406,0.37519491025043433,85.0,13.525067,0.21862,-
5891.T,ＳＡＫＩＧＡＫＥホールディングス,小売業,スタンダード（内国株式）,1607.0,-0.16444464077872267,0.2491114896988091,23.0,28.645634,0.058790002,-
5893.T,ＲＡＶＩＰＡ,小売業,PRO Market,510.0,0.032126478182632076,0.022903364943375415,16.0,0.0,0.0,-
5905.T,日本製罐,金属製品,スタンダード（内国株式）,1370.0,0.0059940827357491625,0.1709956852821935,20.0,0.0,0.08821,-
5906.T,エムケー精工,金属製品,スタンダード（内国株式）,734.0,0.3819641294079076,0.415732059167118,15.0,8.415399,0.114630006,-
5909.T,コロナ,金属製品,スタンダード（内国株式）,981.0,0.06749703565364958,0.24205409218173432,28.0,40.57428,0.009509999,-
5923.T,高田機工,金属製品,スタンダード（内国株式）,1161.0,0.07988056371853858,0.24211767429734962,50.0,0.0,0.07964,-
5938.T,ＬＩＸＩＬ,金属製品,プライム（内国株式）,1815.0,0.03484218122210443,0.21368772590327476,90.0,51.119633,0.01543,中立
5940.T,不二サッシ,金属製品,スタンダード（内国株式）,729.0,-0.024988398001803257,0.2643764157973683,30.0,5.0623584,0.13073,-
5941.T,中西製作所,金属製品,スタンダード（内国株式）,2668.0,0.14253596520575443,0.13629388373879667,110.0,9.069943,0.05785,-
5942.T,日本フイルコン,金属製品,スタンダード（内国株式）,649.0,0.3432333672450866,0.27936754823995996,28.0,0.0,-0.02231,-
5943.T,ノーリツ,金属製品,プライム（内国株式）,2380.0,0.2339527898326689,0.26466816375336844,86.0,33.287968,0.02562,-
5946.T,長府製作所,金属製品,プライム（内国株式）,2108.0,0.08861433458889319,0.1701468739717751,46.0,31.479456,0.01593,-
5949.T,ユニプレス,輸送用機器,プライム（内国株式）,1285.0,0.21399493030904818,0.2538741631759372,60.0,8.49831,-0.11286,-
5950.T,日本パワーファスニング,金属製品,スタンダード（内国株式）,149.0,-0.23785166240409208,0.25702944616934675,2.5,0.0,-0.01429,-
5955.T,ワイズホールディングス,金属製品,スタンダード（内国株式）,83.0,-0.015254224554213502,0.5824610944413852,1.0,48.97119,0.029679999,-
5957.T,日東精工,金属製品,プライム（内国株式）,802.0,0.290079880094932,0.2619379571232984,25.0,13.070575,0.06001,-
5958.T,三洋工業,金属製品,スタンダード（内国株式）,4755.0,0.2846145149947808,0.3195183217746547,220.0,9.926594,0.07421,-
5966.T,京都機械工具,金属製品,スタンダード（内国株式）,2649.0,0.13332334783319869,0.17341657822208567,85.0,13.351026,0.04363,-
5967.T,ＴＯＮＥ,金属製品,スタンダード（内国株式）,482.0,0.0392897691044191,0.36448279889496726,13.0,14.989161,0.06277,-
5973.T,トーアミ,金属製品,スタンダード（内国株式）,591.0,0.12991165213689665,0.23185197468496258,17.0,28.840971,0.012259999,-
5974.T,中国工業,金属製品,スタンダード（内国株式）,846.0,0.5893217080818163,0.3350584526881489,23.0,6.4331017,0.06963,-
5975.T,東プレ,金属製品,プライム（内国株式）,3000.0,0.4184701716085715,0.2825738685315117,100.0,6.8322644,0.07433,中立
5976.T,高周波熱錬,金属製品,プライム（内国株式）,1458.0,0.2892287512504852,0.18687563815370312,71.0,27.598417,0.03625,-
5983.T,イワブチ,金属製品,スタンダード（内国株式）,14260.0,1.1185826766855418,0.43393972649700924,300.0,15.174488,0.05248,-
5989.T,エイチワン,金属製品,プライム（内国株式）,1418.0,0.14830650764843656,0.38333138713548254,64.0,4.1097193,0.11841,-
5992.T,中央発條,金属製品,スタンダード（内国株式）,3690.0,0.2249736007549102,0.32425744855687855,60.0,47.974556,0.11903,-
6005.T,三浦工業,機械,プライム（内国株式）,3266.0,0.06679230233773417,0.28406217964136843,72.0,14.042882,0.13249,-
6016.T,ジャパンエンジンコーポレーション,輸送用機器,スタンダード（内国株式）,9310.0,0.15143010548209668,0.6703454031679013,88.0,24.005325,0.076069996,-
6018.T,阪神内燃機工業,輸送用機器,スタンダード（内国株式）,6080.0,1.0288331989939126,0.4723149860661345,91.0,23.93922,0.055409998,-
6022.T,赤阪鐵工所,機械,スタンダード（内国株式）,2633.0,-0.014704470304783085,0.6571313990711491,30.0,27.495623,0.04118,-
6033.T,エクストリーム,サービス業,グロース（内国株式）,1700.0,0.36677112295581527,0.28824791506761066,62.0,7.724075,0.17176001,-
6035.T,アイ・アールジャパンホールディングス,サービス業,スタンダード（内国株式）,708.0,-0.024034673401799177,0.3114792284117422,28.0,17.099615,0.15542,-
6039.T,日本動物高度医療センター,サービス業,グロース（内国株式）,1010.0,0.865535609944614,0.5805739143626478,12.0,27.806887,0.17947,-
6045.T,レントラックス,サービス業,グロース（内国株式）,1644.0,0.31605144930191653,0.3312813594529066,24.0,19.763033,0.17286,-
6046.T,リンクバル,サービス業,スタンダード（内国株式）,132.0,0.056,0.5302366622813871,0.0,0.0,-0.17676,-
6049.T,イトクロ,サービス業,グロース（内国株式）,243.0,-0.15625,0.21283703089688452,0.0,32.494003,0.84427,-
6058.T,ベクトル,サービス業,プライム（内国株式）,1848.0,0.6937500657302502,0.43025480494284124,33.0,12.363499,0.30039,-
6061.T,ユニバーサル園芸社,サービス業,スタンダード（内国株式）,2973.0,-0.054485715929568884,0.31603658610930985,13.0,12.878788,0.1538,-
6062.T,チャーム・ケア・コーポレーション,サービス業,プライム（内国株式）,1480.0,0.10432992905930621,0.34585096070197036,43.0,13.457741,0.14607,-
6063.T,日本エマージェンシーアシスタンス,サービス業,スタンダード（内国株式）,1020.0,0.020899829983202358,0.33284535779362184,9.0,22.725025,0.054770004,-
6069.T,トレンダーズ,サービス業,グロース（内国株式）,652.0,-0.2573257989469017,0.35463184722440466,35.0,15.220635,0.07454,-
6070.T,キャリアリンク,サービス業,プライム（内国株式）,2324.0,0.06348473068680209,0.20111629637281198,120.0,12.589013,0.18441999,-
6071.T,ＩＢＪ,サービス業,プライム（内国株式）,827.0,-0.0767481173408108,0.3256032310819557,10.0,12.955539,0.21184999,-
6072.T,地盤ネットホールディングス,サービス業,スタンダード（内国株式）,924.0,4.435294117647059,1.5389481428112979,0.0,401.79373,0.19389,-
6073.T,アサンテ,サービス業,プライム（内国株式）,1489.0,-0.061228143127157963,0.1214370964687343,62.0,30.309647,0.095290005,-
6074.T,ジェイエスエス,サービス業,スタンダード（内国株式）,520.0,-0.05778359152544041,0.233752800541516,20.0,10.66613,0.0,-
6080.T,Ｍ＆Ａキャピタルパートナーズ,サービス業,プライム（内国株式）,4020.0,0.37054298769834726,0.30785149798780503,52.1,20.80947,0.11132,強気買い
6081.T,アライドアーキテクツ,サービス業,グロース（内国株式）,159.0,-0.3375,0.9459041893004642,0.0,10.64935,-0.32424,-
6086.T,シンメンテホールディングス,サービス業,グロース（内国株式）,1063.0,-0.028830739822519325,0.32971227822872706,20.0,16.616648,0.31033,-
6089.T,ウィルグループ,サービス業,プライム（内国株式）,1071.0,0.14218584015497093,0.20031992640660268,44.0,15.062549,0.10308,-
6090.T,ヒューマン・メタボローム・テクノロジーズ,サービス業,スタンダード（内国株式）,592.0,-0.21780893425696338,0.2611236114375384,18.0,19.725029,-0.02852,-
6093.T,ミトラグループ,サービス業,スタンダード（内国株式）,159.0,0.2857730115259916,0.3434409635559913,6.0,41.013824,0.053600002,-
6094.T,フリークアウト・ホールディングス,サービス業,グロース（内国株式）,581.0,0.06605504587155964,0.4154108460395822,0.0,44.42332,0.05408,-
6098.T,リクルートホールディングス,サービス業,プライム（内国株式）,13165.0,0.595257169566838,0.47617324094501473,25.0,23.797989,0.2732,買い
6099.T,エラン,サービス業,プライム（内国株式）,767.0,-0.022689967446662004,0.2579101957205524,15.0,16.550064,0.20815,-
6104.T,芝浦機械,機械,プライム（内国株式）,4140.0,0.09893858649978252,0.413209766320818,140.0,17.381702,0.01891,-
6135.T,牧野フライス製作所,機械,プライム（内国株式）,14600.0,0.3022185464929667,0.29161031312516955,270.0,17.682955,0.07453,-
6136.T,オーエスジー,機械,プライム（内国株式）,3931.0,0.9982978687492363,0.3172643143856175,99.0,17.867682,0.07925,買い
6137.T,小池酸素工業,機械,スタンダード（内国株式）,1531.0,0.07663920061594093,0.39018572296759924,50.0,15.347361,0.064229995,-
6138.T,ダイジェット工業,機械,スタンダード（内国株式）,1272.0,0.4634005354919666,0.41225792233923836,55.0,8.930786,0.07388,-
6144.T,西部電機,機械,スタンダード（内国株式）,3040.0,0.5732159698128674,0.3837298604988159,84.0,12.72552,0.112799995,-
6145.T,ＮＩＴＴＯＫＵ,機械,スタンダード（内国株式）,2737.0,0.4064551459036605,0.40521842728066193,82.0,15.41221,0.07749,中立
6146.T,ディスコ,機械,プライム（内国株式）,58440.0,0.4696996459314933,0.678206780788743,505.0,57.39594,0.0,買い
6150.T,タケダ機械,機械,スタンダード（内国株式）,2790.0,-0.02807175257837174,0.15999173425063873,80.0,11.919654,0.04911,-
6157.T,日進工具,機械,スタンダード（内国株式）,864.0,0.13620400883453532,0.37729048168997115,30.0,17.22042,0.070310004,-
6159.T,ミクロン精密,機械,スタンダード（内国株式）,1838.0,0.12443018246259155,0.44009412282624516,20.0,13.774444,0.06742,-
6166.T,中村超硬,機械,グロース（内国株式）,636.0,0.7684192733531334,1.168300680382594,5.0,45.23954,0.17679001,-
6167.T,冨士ダイス,機械,プライム（内国株式）,995.0,0.30495396581745016,0.5603956462310529,40.0,58.50267,0.02084,-
6176.T,ブランジスタ,サービス業,スタンダード（内国株式）,907.0,0.24312877234378186,0.4215024024601146,35.0,18.260345,0.12773,強気買い
6177.T,ＡｐｐＢａｎｋ,サービス業,グロース（内国株式）,81.0,-0.25,1.2951494190832469,0.0,0.0,0.0,-
6178.T,日本郵政,サービス業,プライム（内国株式）,2414.0,0.7239478031998471,0.27746436637180155,50.0,15.251419,0.04378,買い
6181.T,タメニー,サービス業,グロース（内国株式）,78.0,-0.417910447761194,0.6013779827266812,0.0,5.68306,-1.22481,-
6185.T,ＳＭＮ,サービス業,スタンダード（内国株式）,360.0,-0.15492957746478872,0.3307719254316434,0.0,12.047073,0.11998,-
6190.T,フェニックスバイオ,サービス業,グロース（内国株式）,348.0,-0.27800829875518673,0.6671124528484438,0.0,0.0,-0.12869,-
6193.T,バーチャレクス・ホールディングス,サービス業,グロース（内国株式）,1034.0,0.3627611326783264,0.30091681634787315,15.0,13.255101,0.10865,-
6195.T,ホープ,サービス業,グロース（内国株式）,211.0,-0.027649769585253458,0.2772811827043056,0.0,9.817351,0.0,-
6200.T,インソース,サービス業,プライム（内国株式）,713.0,-0.2214864502108995,0.3026802996779859,25.0,14.041862,0.40511,強気買い
6203.T,豊和工業,機械,スタンダード（内国株式）,1488.0,0.35336045895052104,0.6943159148585308,20.0,57.939915,0.02298,-
6208.T,石川製作所,機械,スタンダード（内国株式）,1718.0,0.12067840834964122,0.6088105358546264,20.0,39.636166,0.08612,-
6209.T,リケンＮＰＲ,機械,プライム（内国株式）,4130.0,0.6583329207878328,0.2706269417573875,210.0,8.864557,0.082159996,-
6217.T,津田駒工業,機械,スタンダード（内国株式）,735.0,1.0588235294117647,1.170451663378114,0.0,2.0766773,-0.087460004,-
6222.T,島精機製作所,機械,プライム（内国株式）,952.0,-0.12769963133970436,0.37146127165502163,20.0,15.007849,-0.03167,-
6223.T,西部技研,機械,スタンダード（内国株式）,2084.0,0.3186882178501094,0.393517130964167,70.0,12.853664,0.112220004,-
6226.T,守谷輸送機工業,機械,スタンダード（内国株式）,2039.0,-0.044141265876388065,0.5463723528909623,29.5,21.621058,0.31624,-
6228.T,ジェイ・イー・ティ,機械,スタンダード（内国株式）,520.0,-0.26863572433192684,0.7134798797858752,0.0,0.0,-0.23634,-
6232.T,ＡＣＳＬ,機械,グロース（内国株式）,1727.0,0.6050185873605948,0.8471008879062336,0.0,-29.32836,-1.3993801,-
6235.T,オプトラン,機械,プライム（内国株式）,3165.0,1.0064037322913029,0.6604366099300989,55.0,43.618187,0.048800003,-
6239.T,ナガオカ,機械,スタンダード（内国株式）,1329.0,-0.11408276635613795,0.344129599242706,35.0,16.65289,0.10383,-
6246.T,テクノスマート,機械,スタンダード（内国株式）,1858.0,0.1172766663133444,0.25321782173963675,90.0,7.449868,0.13655,-
6249.T,ゲームカードホールディングス,機械,スタンダード（内国株式）,2696.0,0.11992311822297297,0.26893616575874507,100.0,7.988479,0.06185,-
6250.T,やまびこ,機械,プライム（内国株式）,4350.0,0.987941322170205,0.34997210264390144,100.0,11.589028,0.10637,-
6264.T,マルマエ,機械,プライム（内国株式）,2036.0,1.837454943107699,0.7882914523310947,31.5,27.750166,0.19094999,-
6267.T,ゼネラルパッカー,機械,スタンダード（内国株式）,4050.0,0.4267437915169259,0.29584371405980525,120.0,9.328447,0.09972,-
6278.T,ユニオンツール,機械,プライム（内国株式）,16490.0,1.4902215091331419,0.778283085253011,145.0,48.302357,0.07985,-
6286.T,靜甲,機械,スタンダード（内国株式）,1450.0,0.5033307120640885,0.35522210489300127,26.0,9.671239,0.07468,-
6289.T,技研製作所,機械,プライム（内国株式）,1885.0,0.3362998270122268,0.35795338911128366,59.0,35.926857,0.052649997,買い
6301.T,小松製作所,機械,プライム（内国株式）,7349.0,0.5694245901008563,0.39378389227062727,190.0,15.064652,0.12517999,中立
6302.T,住友重機械工業,機械,プライム（内国株式）,5884.0,0.8071925183412217,0.42743292824960444,135.0,20.44139,0.046729997,-
6305.T,日立建機,機械,プライム（内国株式）,5609.0,0.2728089640639004,0.37708263229783134,175.0,13.939854,0.09613,-
6309.T,巴工業,機械,プライム（内国株式）,1943.0,0.23987843828056876,0.2560668371054986,72.0,14.811072,0.09047,-
6310.T,井関農機,機械,プライム（内国株式）,1938.0,0.2389313322013209,0.47571205280001577,40.0,13.998523,0.03856,-
6317.T,北川鉄工所,機械,スタンダード（内国株式）,1729.0,0.2806870082129077,0.29429529387191894,102.0,4.8028817,0.064569995,-
6322.T,タクミナ,機械,スタンダード（内国株式）,1587.0,0.017276488288808248,0.11730566064070717,54.0,8.936388,0.11094,-
6323.T,ローツェ,機械,プライム（内国株式）,3954.0,1.056739060339716,0.7470947473215532,17.0,35.180435,0.15335,強気買い
6324.T,ハーモニック・ドライブ・システムズ,機械,プライム（内国株式）,7160.0,1.8087483002813598,0.815545755465027,20.0,81.04789,0.0591,買い
6328.T,荏原実業,機械,プライム（内国株式）,2188.0,0.07774281793242846,0.39079905533557857,67.5,13.946039,0.17058,-
6330.T,東洋エンジニアリング,建設業,プライム（内国株式）,2072.0,0.11939492166396543,1.0616218997879654,0.0,20.547703,0.0,-
6331.T,三菱化工機,機械,プライム（内国株式）,3215.0,0.43789178271899243,0.48998788380244696,115.0,11.969573,0.17166,-
6335.T,東京機械製作所,機械,スタンダード（内国株式）,717.0,0.8290816326530612,0.6800526499661667,0.0,593.9759,0.01938,-
6336.T,石井表記,機械,スタンダード（内国株式）,1598.0,1.4221040499902955,0.6370310716522856,28.0,8.951151,0.087340005,-
6342.T,太平製作所,機械,スタンダード（内国株式）,2892.0,0.0728868381696558,0.4218582480143613,80.0,22.027122,0.03162,-
6345.T,アイチ　コーポレーション,機械,プライム（内国株式）,1414.0,0.12469369093130968,0.21428360951577205,60.0,16.67648,0.0,中立
6346.T,キクカワエンタープライズ,機械,スタンダード（内国株式）,5790.0,-0.006763568599110052,0.1964190778812233,100.0,11.111111,0.045300003,-
6347.T,プラコー,機械,スタンダード（内国株式）,270.0,0.24095289297732278,0.8116854583253305,6.0,30.469646,0.0504,-
6356.T,日本ギア工業,機械,スタンダード（内国株式）,1335.0,0.9970157029390935,0.8879416680907782,10.0,12.775373,0.07383,-
6357.T,三精テクノロジーズ,機械,スタンダード（内国株式）,2570.0,0.4485795953185429,0.4006524981180473,90.0,11.286823,0.1232,強気買い
6358.T,酒井重工業,機械,プライム（内国株式）,2114.0,0.04883535703905529,0.20577093198270072,107.0,32.227776,0.016,-
6360.T,東京自働機械製作所,機械,スタンダード（内国株式）,4860.0,0.6071428571428571,0.2204123160343183,160.0,7.560532,0.0037,-
6361.T,荏原製作所,機械,プライム（内国株式）,5686.0,1.002749175054001,0.5888022718580366,64.0,30.68866,0.09571999,買い
6363.T,酉島製作所,機械,プライム（内国株式）,3235.0,0.521589349462494,0.46364730322634323,63.0,25.54772,0.086940005,-
6366.T,千代田化工建設,建設業,スタンダード（内国株式）,681.0,0.8111702127659575,0.8069475407369303,0.0,39.38053,1.2447,-
